customer_id,churn_value,churn_label,customer_status,churn_category,churn_reason,tenure,tenure_cohort,cluster,early_churn,monthly_charges,total_charges,total_revenue,cltv,contract,payment_method,paperless_billing,satisfaction_score,number_of_referrals,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,num_streaming_services,has_security_service,total_services_used,avg_monthly_gb_download
8111-SLLHI,1,Yes,Churned,Attitude,Attitude of support person,39,25+,1,0,105.65,4284.8,5581.55,4687,Month-to-Month,Electronic check,Yes,3,1,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,26
8118-LSUEL,1,Yes,Churned,Dissatisfaction,Product dissatisfaction,23,13–24,2,0,106.4,2483.5,2888.76,5507,Month-to-Month,Electronic check,Yes,1,0,No,Yes,Yes,No,Yes,Yes,No,2,1,4,29
8118-TJAFG,0,No,Stayed,Not Applicable,,9,7–12,2,0,101.5,906.85,1239.31,2757,Month-to-Month,Electronic check,Yes,3,1,No,Yes,No,Yes,Yes,Yes,Yes,3,1,5,16
8120-JDCAM,0,No,Stayed,Not Applicable,,4,4–6,2,0,69.55,284.9,433.82,3708,Month-to-Month,Mailed check,Yes,4,1,No,No,No,No,No,No,No,0,0,0,23
8123-QBNAZ,0,No,Stayed,Not Applicable,,36,25+,1,0,104.5,3684.95,5258.15,4102,Month-to-Month,Credit card (automatic),Yes,3,4,Yes,No,Yes,No,Yes,Yes,Yes,3,1,5,26
8124-NZVGJ,0,No,Stayed,Not Applicable,,6,4–6,2,0,49.25,255.6,255.6,2979,One Year,Mailed check,Yes,3,0,No,No,No,Yes,Yes,Yes,Yes,3,0,4,48
8125-QPFJD,0,No,Stayed,Not Applicable,,72,25+,1,0,84.9,6065.3,6161.78,4447,Two Year,Bank transfer (automatic),Yes,4,7,Yes,No,Yes,Yes,Yes,Yes,Yes,3,1,6,19
8128-YVJRG,1,Yes,Churned,Attitude,Attitude of support person,7,7–12,2,0,79.65,604.7,886.94,4513,Month-to-Month,Mailed check,Yes,1,0,Yes,No,No,No,No,No,No,0,1,1,18
8129-GMVGI,0,No,Stayed,Not Applicable,,56,25+,0,0,20.05,1090.1,3071.38,5172,Two Year,Mailed check,No,4,10,No,No,No,No,No,No,No,0,0,0,0
8132-YPVBX,0,No,Stayed,Not Applicable,,6,4–6,2,0,85.95,514.6,758.44,3291,Month-to-Month,Mailed check,Yes,5,0,No,Yes,No,No,No,Yes,Yes,2,1,3,51
8133-ANHHJ,0,No,Stayed,Not Applicable,,49,25+,1,0,103.0,5166.2,6953.23,5023,One Year,Bank transfer (automatic),No,4,0,Yes,Yes,Yes,Yes,No,Yes,Yes,2,1,6,21
8138-EALND,0,No,Stayed,Not Applicable,,15,13–24,0,0,19.75,311.6,363.95,4123,Month-to-Month,Mailed check,No,5,0,No,No,No,No,No,No,No,0,0,0,0
8143-ETQTI,0,No,Stayed,Not Applicable,,23,13–24,0,0,19.65,451.55,494.79,4896,Two Year,Mailed check,Yes,4,9,No,No,No,No,No,No,No,0,0,0,0
8144-DGHXP,0,No,Stayed,Not Applicable,,54,25+,1,0,80.6,4299.95,6420.67,4231,Two Year,Electronic check,No,4,0,Yes,No,Yes,Yes,Yes,Yes,Yes,3,1,6,28
8146-QQKZH,0,No,Stayed,Not Applicable,,71,25+,1,0,81.85,5924.4,6366.73,4090,Two Year,Bank transfer (automatic),No,4,4,Yes,No,Yes,Yes,Yes,Yes,Yes,3,1,6,58
8148-BPLZQ,0,No,Stayed,Not Applicable,,34,25+,2,0,49.8,1734.2,1970.46,2711,Month-to-Month,Electronic check,Yes,4,0,No,Yes,No,No,No,No,No,0,1,1,27
8148-NLEGT,0,No,Stayed,Not Applicable,,42,25+,0,0,22.95,1014.25,1600.15,4650,Two Year,Electronic check,No,5,1,No,No,No,No,No,No,No,0,0,0,0
8148-WOCMK,0,No,Stayed,Not Applicable,,8,7–12,0,0,19.6,125.0,232.44,3214,Two Year,Credit card (automatic),No,5,1,No,No,No,No,No,No,No,0,0,0,0
8149-AIQCG,0,No,Stayed,Not Applicable,,39,25+,2,0,73.15,2730.85,3069.76,3271,Month-to-Month,Credit card (automatic),Yes,5,0,No,No,No,No,No,No,No,0,0,0,24
8149-RSOUN,1,Yes,Churned,Competitor,Competitor offered more data,1,0–3,2,1,93.85,93.85,110.0,3014,Month-to-Month,Electronic check,Yes,3,0,No,No,No,No,Yes,Yes,Yes,3,0,3,12
8150-QUDFX,0,No,Joined,Not Applicable,,2,0–3,0,0,19.85,51.6,106.54,3300,Month-to-Month,Mailed check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
8152-UOBNY,0,No,Stayed,Not Applicable,,50,25+,1,0,106.8,5347.95,5877.95,5746,One Year,Electronic check,Yes,3,0,No,Yes,No,Yes,Yes,Yes,No,2,1,4,14
8152-VETUR,0,No,Stayed,Not Applicable,,72,25+,1,0,97.7,6869.7,8928.18,5406,Two Year,Credit card (automatic),Yes,5,7,No,Yes,No,No,Yes,Yes,Yes,3,1,4,58
8155-IBNHG,1,Yes,Churned,Attitude,Attitude of support person,24,13–24,2,0,75.4,1747.85,2173.37,2325,Month-to-Month,Credit card (automatic),Yes,3,1,No,No,No,No,No,No,No,0,0,0,29
8158-WPEZG,0,No,Stayed,Not Applicable,,11,7–12,2,0,35.65,425.1,425.1,4986,Month-to-Month,Electronic check,Yes,4,0,No,Yes,No,Yes,No,No,No,0,1,2,73
8160-HOWOX,0,No,Stayed,Not Applicable,,7,7–12,2,0,66.85,458.1,795.22,4858,Month-to-Month,Electronic check,Yes,4,0,No,No,No,No,Yes,Yes,Yes,3,0,3,85
8161-QYMTT,0,No,Stayed,Not Applicable,,7,7–12,2,0,94.1,701.3,752.89,5259,Month-to-Month,Electronic check,Yes,5,0,No,No,No,No,Yes,Yes,Yes,3,0,3,6
8164-OCKUJ,0,No,Stayed,Not Applicable,,59,25+,0,0,20.6,1286.0,1431.73,6325,Two Year,Mailed check,No,5,1,No,No,No,No,No,No,No,0,0,0,0
8165-CBKXO,0,No,Stayed,Not Applicable,,66,25+,1,0,56.75,3708.4,3708.4,5748,Two Year,Credit card (automatic),Yes,3,4,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,25
8165-ZJRNM,0,No,Stayed,Not Applicable,,72,25+,0,0,23.75,1679.25,3201.33,4923,Two Year,Bank transfer (automatic),No,5,7,No,No,No,No,No,No,No,0,0,0,0
8166-ORCHU,0,No,Stayed,Not Applicable,,33,25+,1,0,93.55,3055.5,4525.32,4414,One Year,Electronic check,Yes,4,10,Yes,Yes,No,Yes,No,Yes,No,1,1,4,18
8166-ZZTFS,1,Yes,Churned,Attitude,Attitude of support person,66,25+,1,0,80.55,5265.1,6697.3,4400,Two Year,Bank transfer (automatic),Yes,3,1,No,Yes,Yes,No,Yes,Yes,No,2,1,4,3
8167-GJLRN,0,No,Joined,Not Applicable,,3,0–3,2,0,30.4,82.15,82.15,3108,Month-to-Month,Electronic check,No,4,0,No,No,No,Yes,No,No,No,0,0,1,59
8168-UQWWF,1,Yes,Churned,Competitor,Competitor offered more data,11,7–12,2,0,97.85,1105.4,1408.67,5674,Month-to-Month,Bank transfer (automatic),Yes,3,0,No,No,Yes,No,Yes,Yes,Yes,3,1,4,18
8169-SAEJD,0,No,Stayed,Not Applicable,,69,25+,1,0,56.55,3952.65,3992.65,4162,Two Year,Credit card (automatic),No,3,10,Yes,Yes,No,No,Yes,Yes,Yes,3,1,5,12
8173-RXAYP,0,No,Stayed,Not Applicable,,24,13–24,0,0,19.7,452.55,1182.39,4642,Two Year,Mailed check,No,4,8,No,No,No,No,No,No,No,0,0,0,0
8174-LNWMW,0,No,Stayed,Not Applicable,,31,25+,0,0,20.9,689.35,1500.31,5581,Two Year,Credit card (automatic),No,5,0,No,No,No,No,No,No,No,0,0,0,0
8174-TBVCF,0,No,Stayed,Not Applicable,,70,25+,1,0,94.8,6859.05,8711.95,5072,Two Year,Credit card (automatic),Yes,3,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,59
8178-EYZUO,1,Yes,Churned,Price,Extra data charges,46,25+,1,0,93.7,4154.8,4880.68,3378,Month-to-Month,Electronic check,Yes,1,0,Yes,Yes,No,No,No,Yes,Yes,2,1,4,3
8180-AKMJV,0,No,Joined,Not Applicable,,1,0–3,2,0,44.55,44.55,67.59,5825,Month-to-Month,Credit card (automatic),Yes,5,0,No,No,No,No,No,No,No,0,0,0,82
8181-YHCMF,0,No,Stayed,Not Applicable,,68,25+,1,0,60.3,4109.0,4109.0,4864,Two Year,Credit card (automatic),No,4,8,No,Yes,Yes,Yes,Yes,Yes,Yes,3,1,6,15
8182-BJDSI,1,Yes,Churned,Attitude,Attitude of service provider,28,25+,2,0,89.95,2625.55,3473.39,2468,Month-to-Month,Electronic check,Yes,1,0,No,Yes,No,No,No,Yes,Yes,2,1,3,30
8182-PNAGI,1,Yes,Churned,Price,Extra data charges,12,7–12,2,0,50.25,593.75,1272.71,3624,Month-to-Month,Bank transfer (automatic),No,1,0,No,No,No,Yes,No,No,No,0,0,1,26
8183-ONMXC,1,Yes,Churned,Competitor,Competitor made better offer,2,0–3,2,1,80.75,159.45,169.67,2176,Month-to-Month,Electronic check,No,3,0,No,No,No,No,No,Yes,Yes,2,0,2,6
8184-WMOFI,0,No,Stayed,Not Applicable,,62,25+,1,0,71.4,4487.3,5358.4,5327,One Year,Credit card (automatic),No,3,0,Yes,No,Yes,Yes,No,Yes,Yes,2,1,5,25
8185-UPYBR,1,Yes,Churned,Dissatisfaction,Product dissatisfaction,6,4–6,2,1,75.5,438.0,565.38,5838,Month-to-Month,Electronic check,Yes,1,4,No,No,No,No,No,No,No,0,0,0,13
8189-DUKMV,0,No,Stayed,Not Applicable,,4,4–6,0,0,20.5,79.05,257.97,3233,One Year,Bank transfer (automatic),No,5,8,No,No,No,No,No,No,No,0,0,0,0
8189-HBVRW,0,No,Stayed,Not Applicable,,53,25+,1,0,90.8,4921.2,5114.23,5249,Month-to-Month,Electronic check,No,3,0,Yes,Yes,Yes,No,No,No,No,0,1,3,19
8189-XRIKE,0,No,Stayed,Not Applicable,,32,25+,1,0,90.95,2897.95,3882.64,5936,Two Year,Electronic check,No,4,0,No,No,No,No,Yes,Yes,No,2,0,2,4
8190-ZTQFB,0,No,Stayed,Not Applicable,,41,25+,0,0,51.35,2075.1,2155.1,5622,One Year,Electronic check,Yes,5,0,No,No,Yes,No,Yes,Yes,Yes,3,1,4,8
8191-XWSZG,0,No,Stayed,Not Applicable,,52,25+,0,0,20.65,1022.95,2195.55,5186,One Year,Mailed check,No,4,0,No,No,No,No,No,No,No,0,0,0,0
8194-PEEBY,0,No,Stayed,Not Applicable,,24,13–24,0,0,19.9,533.5,640.78,4158,One Year,Mailed check,No,4,1,No,No,No,No,No,No,No,0,0,0,0
8197-BFWVU,0,No,Stayed,Not Applicable,,72,25+,1,0,93.25,6688.95,6812.79,5197,Two Year,Bank transfer (automatic),Yes,3,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,7
8198-RKSZG,0,No,Stayed,Not Applicable,,14,13–24,2,0,80.45,1137.05,1273.83,5772,Month-to-Month,Credit card (automatic),No,3,8,No,Yes,No,Yes,Yes,Yes,Yes,3,1,5,21
8199-ZLLSA,1,Yes,Churned,Competitor,Competitor had better devices,67,25+,1,0,118.35,7804.15,9322.37,6255,One Year,Bank transfer (automatic),Yes,1,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,27
8200-KLNYW,0,No,Stayed,Not Applicable,,21,13–24,2,0,80.9,1714.95,2011.62,5733,One Year,Mailed check,No,4,7,Yes,No,Yes,Yes,Yes,Yes,Yes,3,1,6,19
8200-LGKSR,0,No,Stayed,Not Applicable,,71,25+,1,0,83.2,6126.1,8617.49,5350,Two Year,Electronic check,No,3,6,Yes,No,Yes,Yes,Yes,Yes,Yes,3,1,6,12
8201-AAXCB,0,No,Stayed,Not Applicable,,25,25+,2,0,60.35,1404.65,2061.4,3192,Month-to-Month,Electronic check,No,4,1,No,No,No,No,Yes,No,No,1,0,1,76
8203-XJZRC,0,No,Joined,Not Applicable,,1,0–3,0,0,20.25,20.25,60.71,5384,Month-to-Month,Mailed check,No,3,0,No,No,No,No,No,No,No,0,0,0,0
8204-TIFGJ,0,No,Stayed,Not Applicable,,23,13–24,0,0,20.3,470.6,844.58,3630,Month-to-Month,Bank transfer (automatic),Yes,3,0,No,No,No,No,No,No,No,0,0,0,0
8204-YJCLA,0,No,Stayed,Not Applicable,,72,25+,1,0,64.8,4732.35,4732.35,4886,Two Year,Bank transfer (automatic),Yes,3,1,Yes,Yes,Yes,Yes,Yes,Yes,No,2,1,6,24
8205-MQUGY,0,No,Stayed,Not Applicable,,12,7–12,2,0,49.2,571.15,766.11,3582,Month-to-Month,Electronic check,Yes,3,8,Yes,No,No,No,No,No,No,0,1,1,57
8205-OTCHB,1,Yes,Churned,Dissatisfaction,Network reliability,22,13–24,2,0,43.75,903.6,903.6,3099,One Year,Bank transfer (automatic),Yes,3,0,No,Yes,Yes,No,No,Yes,Yes,2,1,4,16
8205-VSLRB,0,No,Stayed,Not Applicable,,70,25+,1,0,77.3,5498.2,5807.33,6252,Two Year,Credit card (automatic),No,3,2,Yes,No,Yes,Yes,No,Yes,Yes,2,1,5,41
8207-DMRVL,0,No,Stayed,Not Applicable,,72,25+,1,0,114.55,8306.05,9900.53,6158,Two Year,Bank transfer (automatic),No,3,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,58
8207-VVMYB,0,No,Stayed,Not Applicable,,70,25+,0,0,26.0,2006.95,2997.45,6170,Two Year,Bank transfer (automatic),Yes,4,1,No,No,No,No,No,No,No,0,0,0,0
8208-EUMTE,0,No,Stayed,Not Applicable,,16,13–24,2,0,54.85,916.15,916.15,2136,Two Year,Mailed check,No,4,0,Yes,Yes,Yes,Yes,Yes,No,No,1,1,5,27
8212-CRQXP,0,No,Stayed,Not Applicable,,22,13–24,2,0,80.0,1706.45,2748.65,2640,Month-to-Month,Credit card (automatic),Yes,3,1,No,No,No,No,Yes,No,No,1,0,1,41
8212-DJRCH,0,No,Stayed,Not Applicable,,5,4–6,2,0,90.35,434.5,492.22,4014,Month-to-Month,Mailed check,Yes,4,1,Yes,No,Yes,No,No,Yes,Yes,2,1,4,19
8213-TAZPM,0,No,Stayed,Not Applicable,,69,25+,1,0,108.75,7493.05,10798.1,5874,One Year,Bank transfer (automatic),Yes,4,5,No,Yes,Yes,Yes,Yes,Yes,Yes,3,1,6,26
8215-NGSPE,0,No,Stayed,Not Applicable,,42,25+,0,0,20.0,833.55,965.43,3413,Two Year,Mailed check,No,3,3,No,No,No,No,No,No,No,0,0,0,0
8216-AZUUZ,0,No,Stayed,Not Applicable,,42,25+,1,0,100.4,4303.65,4832.85,3265,Two Year,Electronic check,Yes,5,1,No,No,Yes,Yes,Yes,Yes,Yes,3,1,5,26
8217-QYOHV,0,No,Stayed,Not Applicable,,5,4–6,2,0,55.75,266.95,421.55,4545,Month-to-Month,Mailed check,Yes,4,0,Yes,No,No,Yes,No,No,Yes,1,1,3,41
8218-FFJDS,0,No,Stayed,Not Applicable,,72,25+,1,0,86.4,6058.95,7164.15,6114,Two Year,Bank transfer (automatic),Yes,3,6,Yes,Yes,No,Yes,Yes,Yes,Yes,3,1,6,41
8219-VYBVI,0,No,Stayed,Not Applicable,,39,25+,0,0,25.0,1004.35,2952.4,4295,Two Year,Mailed check,No,4,0,No,No,No,No,No,No,No,0,0,0,0
8220-OCUFY,0,No,Stayed,Not Applicable,,21,13–24,2,0,60.25,1258.35,1413.96,4870,One Year,Electronic check,Yes,4,0,Yes,No,Yes,Yes,No,No,No,0,1,3,51
8221-EQDGL,0,No,Stayed,Not Applicable,,35,25+,2,0,61.0,2130.45,3005.95,4355,Month-to-Month,Mailed check,No,3,4,Yes,Yes,Yes,No,No,No,No,0,1,3,30
8221-HVAYI,0,No,Stayed,Not Applicable,,35,25+,2,0,69.15,2490.15,2667.25,3945,Two Year,Credit card (automatic),Yes,3,0,Yes,Yes,Yes,Yes,No,No,No,0,1,4,20
8224-DWCKX,0,No,Stayed,Not Applicable,,12,7–12,2,0,73.3,828.05,1348.85,5159,Two Year,Credit card (automatic),Yes,4,0,No,No,No,No,No,No,No,0,0,0,24
8224-IVVPA,0,No,Stayed,Not Applicable,,27,25+,2,0,56.7,1652.95,2333.62,4472,Month-to-Month,Mailed check,Yes,3,0,Yes,Yes,No,No,No,No,No,0,1,2,9
8224-KDLKN,0,No,Stayed,Not Applicable,,72,25+,0,0,25.0,1738.9,3109.78,4275,Two Year,Bank transfer (automatic),No,4,3,No,No,No,No,No,No,No,0,0,0,0
8224-UAXBZ,0,No,Stayed,Not Applicable,,58,25+,1,0,45.35,2540.1,2536.02,5137,One Year,Electronic check,Yes,3,7,Yes,Yes,No,No,Yes,No,No,1,1,3,29
8225-BTJAU,1,Yes,Churned,Competitor,Competitor had better devices,10,7–12,2,0,79.25,793.55,868.65,3856,Month-to-Month,Electronic check,Yes,1,0,No,No,No,No,No,Yes,No,1,0,1,18
8226-BXGES,0,No,Stayed,Not Applicable,,64,25+,1,0,89.45,5692.65,6575.85,5519,One Year,Bank transfer (automatic),No,3,5,Yes,Yes,Yes,No,No,No,No,0,1,3,48
8229-BUJHX,0,No,Stayed,Not Applicable,,71,25+,0,0,20.5,1500.95,2291.18,4941,Two Year,Bank transfer (automatic),No,4,8,No,No,No,No,No,No,No,0,0,0,0
8229-MYEJZ,0,No,Stayed,Not Applicable,,10,7–12,0,0,51.2,498.25,953.85,5765,Month-to-Month,Electronic check,No,4,0,No,Yes,No,No,No,No,No,0,1,1,17
8229-TNIQA,1,Yes,Churned,Other,Don't know,4,4–6,2,1,45.3,196.95,356.55,3443,Month-to-Month,Mailed check,Yes,2,0,No,No,No,No,No,No,No,0,0,0,20
8231-BSWXX,0,No,Stayed,Not Applicable,,71,25+,1,0,79.05,5552.5,8487.64,5466,One Year,Credit card (automatic),Yes,4,0,No,Yes,No,No,No,No,No,0,1,1,10
8232-CTLKO,0,No,Stayed,Not Applicable,,66,25+,1,0,59.75,3996.8,4550.54,5979,Two Year,Electronic check,Yes,3,9,Yes,No,No,No,Yes,No,No,1,1,2,16
8232-UTFOZ,0,No,Stayed,Not Applicable,,69,25+,0,0,19.95,1399.35,1894.77,4328,Two Year,Credit card (automatic),No,4,0,No,No,No,No,No,No,No,0,0,0,0
8234-GSZYK,0,No,Stayed,Not Applicable,,43,25+,0,0,26.45,1110.05,2352.75,3881,Two Year,Bank transfer (automatic),No,4,0,No,No,No,No,No,No,No,0,0,0,0
8237-ULIXL,0,No,Stayed,Not Applicable,,72,25+,0,0,24.85,1871.85,2827.29,4067,Two Year,Credit card (automatic),No,3,1,No,No,No,No,No,No,No,0,0,0,0
8241-JUIQO,0,No,Stayed,Not Applicable,,61,25+,0,0,19.45,1336.35,2916.86,4559,One Year,Bank transfer (automatic),No,4,0,No,No,No,No,No,No,No,0,0,0,0
8242-JSVBO,0,No,Stayed,Not Applicable,,7,7–12,2,0,44.65,322.5,509.82,4300,Month-to-Month,Bank transfer (automatic),Yes,4,0,No,No,No,No,No,No,No,0,0,0,46
8242-PDSGJ,0,No,Stayed,Not Applicable,,70,25+,1,0,39.15,2692.75,2692.75,5840,Two Year,Credit card (automatic),Yes,3,1,Yes,No,Yes,Yes,No,No,No,0,1,3,18
8242-SOQUO,0,No,Stayed,Not Applicable,,5,4–6,2,0,84.7,392.5,422.4,2660,One Year,Electronic check,Yes,4,0,No,Yes,No,No,Yes,No,No,1,1,2,4
8245-UMPYT,1,Yes,Churned,Dissatisfaction,Poor expertise of phone support,16,13–24,2,0,96.4,1581.2,2047.76,2688,Month-to-Month,Electronic check,Yes,3,0,No,No,No,No,Yes,Yes,No,2,0,2,14
8246-SHFGA,0,No,Stayed,Not Applicable,,17,13–24,0,0,21.1,385.55,963.89,2842,Month-to-Month,Credit card (automatic),No,3,0,No,No,No,No,No,No,No,0,0,0,0
8249-THVEC,0,No,Stayed,Not Applicable,,51,25+,0,0,19.4,997.75,2916.88,4025,One Year,Mailed check,No,4,3,No,No,No,No,No,No,No,0,0,0,0
8250-ZNGGW,0,No,Stayed,Not Applicable,,5,4–6,2,0,59.9,287.85,527.8,3662,Two Year,Credit card (automatic),No,4,0,Yes,Yes,No,Yes,No,No,No,0,1,3,27
8257-RZAHR,1,Yes,Churned,Competitor,Competitor offered more data,14,13–24,2,0,64.7,941.0,1226.6,4049,Month-to-Month,Bank transfer (automatic),Yes,1,1,Yes,No,No,No,Yes,No,No,1,1,2,30
8258-GSTJK,1,Yes,Churned,Competitor,Competitor had better devices,3,0–3,2,1,77.0,237.75,382.77,3128,Month-to-Month,Electronic check,Yes,1,0,No,No,No,No,No,No,No,0,0,0,20
8259-DZLIZ,0,No,Stayed,Not Applicable,,64,25+,1,0,53.85,3399.85,4492.33,4954,One Year,Bank transfer (automatic),Yes,4,10,No,Yes,No,No,No,No,No,0,1,1,25
8259-NFJTV,0,No,Stayed,Not Applicable,,7,7–12,0,0,34.65,246.6,246.6,5996,Month-to-Month,Mailed check,No,3,8,Yes,No,No,Yes,No,No,No,0,1,2,17
8260-NGFNY,1,Yes,Churned,Other,Don't know,1,0–3,2,1,25.2,25.2,25.2,3196,Month-to-Month,Mailed check,No,2,0,No,No,No,No,No,No,Yes,1,0,1,73
8261-GWDBQ,0,No,Stayed,Not Applicable,,60,25+,1,0,116.05,6925.9,7169.5,4734,Two Year,Bank transfer (automatic),Yes,3,1,Yes,Yes,Yes,Yes,Yes,Yes,No,2,1,6,11
8262-COGGB,0,No,Joined,Not Applicable,,1,0–3,0,0,20.45,20.45,32.06,5384,Month-to-Month,Mailed check,Yes,3,0,No,No,No,No,No,No,No,0,0,0,0
8263-JQAIK,1,Yes,Churned,Competitor,Competitor offered more data,2,0–3,0,1,24.45,47.5,47.5,5573,Month-to-Month,Mailed check,Yes,3,0,No,No,No,No,No,No,No,0,0,0,6
8263-OKETD,0,No,Stayed,Not Applicable,,20,13–24,2,0,68.9,1370.35,1825.35,3265,Month-to-Month,Credit card (automatic),Yes,5,0,No,Yes,No,Yes,No,Yes,Yes,2,1,4,11
8263-QMNTJ,0,No,Stayed,Not Applicable,,72,25+,1,0,115.55,8425.3,11868.34,5890,Two Year,Electronic check,Yes,3,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,1,7,21
8265-HKSOW,0,No,Stayed,Not Applicable,,72,25+,1,0,107.45,7658.3,8946.38,4505,Two Year,Credit card (automatic),No,4,1,Yes,Yes,Yes,Yes,No,Yes,Yes,2,1,6,19
8266-VBFQL,0,No,Stayed,Not Applicable,,4,4–6,2,0,90.4,356.65,484.33,3314,Month-to-Month,Electronic check,Yes,3,0,No,No,Yes,Yes,No,Yes,Yes,2,1,4,4
8267-KFGYD,0,No,Joined,Not Applicable,,1,0–3,0,0,21.05,21.05,31.19,3389,Month-to-Month,Mailed check,Yes,3,0,No,No,No,No,No,No,No,0,0,0,0
8267-ZNYVZ,1,Yes,Churned,Attitude,Attitude of service provider,33,25+,1,0,103.75,3361.05,3977.83,3824,One Year,Electronic check,Yes,1,1,Yes,No,Yes,Yes,Yes,Yes,Yes,3,1,6,24
8268-YDIXR,0,No,Stayed,Not Applicable,,56,25+,1,0,93.15,5253.95,7512.43,4778,One Year,Electronic check,Yes,3,1,Yes,Yes,Yes,No,No,No,No,0,1,3,9
8270-RKSAP,0,No,Stayed,Not Applicable,,9,7–12,2,0,70.5,597.9,964.29,3198,Month-to-Month,Electronic check,Yes,3,0,No,No,No,No,No,No,No,0,0,0,52
8272-ONJLV,0,No,Stayed,Not Applicable,,12,7–12,2,0,95.7,1184.0,1772.0,5527,One Year,Electronic check,No,5,0,No,No,Yes,No,Yes,Yes,Yes,3,1,4,23
8276-MQBYC,1,Yes,Churned,Price,Long distance charges,51,25+,1,0,97.8,4913.3,5907.29,6204,Month-to-Month,Electronic check,Yes,2,0,No,No,Yes,No,Yes,Yes,No,2,1,3,11
8277-RVRSV,0,No,Stayed,Not Applicable,,33,25+,0,0,24.15,800.3,856.73,4501,One Year,Credit card (automatic),No,4,3,No,No,No,No,No,No,No,0,0,0,0
8280-MQRQN,1,Yes,Churned,Dissatisfaction,Network reliability,1,0–3,2,1,50.45,50.45,74.15,2806,Month-to-Month,Mailed check,Yes,3,0,No,No,Yes,No,No,No,No,0,1,1,17
8285-ABVLB,0,No,Stayed,Not Applicable,,70,25+,0,0,19.85,1328.35,4158.76,4311,Two Year,Credit card (automatic),No,4,0,No,No,No,No,No,No,No,0,0,0,0
8286-AFUYI,0,No,Joined,Not Applicable,,1,0–3,2,0,47.95,47.95,94.18,5092,Month-to-Month,Electronic check,No,4,0,Yes,No,No,No,No,No,No,0,1,1,25
8290-YWKHZ,1,Yes,Churned,Competitor,Competitor made better offer,32,25+,2,0,93.2,2931.0,3992.8,5247,Month-to-Month,Electronic check,Yes,3,1,No,No,No,No,Yes,Yes,No,2,0,2,6
8292-FRFZQ,0,No,Stayed,Not Applicable,,39,25+,2,0,41.15,1700.9,1700.9,3445,One Year,Bank transfer (automatic),No,4,0,Yes,Yes,No,Yes,No,No,No,0,1,3,73
8292-ITGYJ,0,No,Stayed,Not Applicable,,45,25+,0,0,24.65,1138.8,2043.75,3043,Two Year,Bank transfer (automatic),Yes,4,7,No,No,No,No,No,No,No,0,0,0,0
8292-TYSPY,1,Yes,Churned,Competitor,Competitor offered more data,19,13–24,2,0,55.0,1046.5,1158.2,4539,Month-to-Month,Credit card (automatic),Yes,2,0,No,No,Yes,Yes,No,No,No,0,1,2,23
8294-UIMBA,0,No,Stayed,Not Applicable,,30,25+,2,0,94.4,2638.1,2718.2,4584,One Year,Bank transfer (automatic),Yes,5,0,No,No,No,Yes,Yes,Yes,Yes,3,0,4,27
8295-FHIVV,0,No,Stayed,Not Applicable,,7,7–12,0,0,19.4,168.65,232.98,5873,Month-to-Month,Mailed check,Yes,5,0,No,No,No,No,No,No,No,0,0,0,0
8295-KMENE,0,No,Stayed,Not Applicable,,59,25+,1,0,76.45,4519.5,5272.21,5978,Two Year,Mailed check,Yes,4,0,Yes,No,Yes,Yes,Yes,No,No,1,1,4,15
8305-VHZBZ,1,Yes,Churned,Price,Long distance charges,1,0–3,0,1,20.2,20.2,33.47,4325,Month-to-Month,Mailed check,Yes,1,0,No,No,No,No,No,No,No,0,0,0,0
8309-IEYJD,0,No,Joined,Not Applicable,,1,0–3,2,0,70.6,70.6,133.21,2576,Two Year,Mailed check,Yes,4,0,No,No,No,No,No,No,No,0,0,0,27
8309-PPCED,0,No,Stayed,Not Applicable,,72,25+,1,0,110.45,7982.5,11311.06,6030,Two Year,Bank transfer (automatic),Yes,4,1,No,Yes,Yes,Yes,Yes,Yes,Yes,3,1,6,18
8311-UEUAB,0,No,Stayed,Not Applicable,,67,25+,1,0,75.5,5229.45,5320.57,5420,Two Year,Electronic check,Yes,3,5,Yes,No,No,No,Yes,Yes,Yes,3,1,4,82
8313-AFGBW,0,No,Stayed,Not Applicable,,47,25+,1,0,73.6,3522.65,4187.23,4795,Two Year,Electronic check,No,4,10,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,28
8313-KTIHG,0,No,Stayed,Not Applicable,,4,4–6,0,0,61.3,249.4,410.2,5281,Month-to-Month,Electronic check,Yes,3,0,No,No,No,Yes,Yes,No,No,1,0,2,2
8313-NDOIA,0,No,Stayed,Not Applicable,,24,13–24,1,0,104.15,2494.65,3465.61,5813,Month-to-Month,Electronic check,Yes,5,0,No,Yes,Yes,No,Yes,Yes,Yes,3,1,5,4
